,Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
3632,5,Velkhana,USJ: Shine On Forever,레이치,"02'13""76",133.76,Bow,PC,12,2,9,2
3634,5,Velkhana,USJ: Shine On Forever,Jet Lily,"02'14""40",134.4,GS,PS4,13,3,3,1
3635,5,Velkhana,Clashing Swords Upon The Rime,ラギア (Ragia),"02'14""60",134.6,Bow,PS4,14,11,10,8
3636,5,Velkhana,Clashing Swords Upon The Rime,Fay,"02'15""55",135.55,Bow,PC,15,12,11,9
3637,5,Velkhana,USJ: Shine On Forever,Nito,"02'15""81",135.81,LS,PC,16,4,1,1
3639,5,Velkhana,Clashing Swords Upon The Rime,Rolltorest,"02'18""05",138.05,LBG,PC,17,13,1,1
3640,5,Velkhana,Clashing Swords Upon The Rime,Tazttyyy,"02'18""70",138.7,Bow,PC,18,14,12,10
3643,5,Velkhana,USJ: Shine On Forever,Happy 2.0,"02'19""76",139.76,Bow,PC,19,5,13,3
3644,5,Velkhana,Clashing Swords Upon The Rime,Aris,"02'20""51",140.51,GS,PS4,20,15,4,3
3645,5,Velkhana,Clashing Swords Upon The Rime,TBT,"02'20""83",140.83,LBG,PC,21,16,2,2
3653,5,Velkhana,USJ: Shine On Forever,空谷枫,"02'29""46",149.46,SA,PC,22,6,1,1
3654,5,Velkhana,Clashing Swords Upon The Rime,クー (Coo),"02'30""03",150.03,GS,PS4,23,17,5,4
3656,5,Velkhana,Clashing Swords Upon The Rime,M.M.R,"02'30""58",150.58,Bow,PS4,24,18,14,11
3660,5,Velkhana,Clashing Swords Upon The Rime,ふつきん (Futsukin),"02'33""88",153.88,Bow,PS4,25,19,15,12
3661,5,Velkhana,USJ: Shine On Forever,Benji-boi,"02'35""05",155.05,SA,PS4,26,7,2,2
3662,5,Velkhana,Clashing Swords Upon The Rime,Slothful Student,"02'35""81",155.81,GS,PC,27,20,6,5
3664,5,Velkhana,Clashing Swords Upon The Rime,/:Silence,"02'36""48",156.48,LBG,PS4,28,21,3,3
3667,5,Velkhana,USJ: Shine On Forever,KCGemini,"02'38""23",158.23,Lance,PC,29,8,1,1
3668,5,Velkhana,Clashing Swords Upon The Rime,ブルテリア(Bullterrier),"02'38""40",158.4,LBG,PS4,30,22,4,4
3669,5,Velkhana,Clashing Swords Upon The Rime,JackComposite,"02'38""65",158.65,SA,PC,31,23,3,1
3670,5,Velkhana,USJ: Shine On Forever,Ray,"02'38""90",158.9,LBG,PS4,32,9,5,1
3671,5,Velkhana,Clashing Swords Upon The Rime,suzume,"02'39""11",159.11,SnS,PC,33,24,1,1
3672,5,Velkhana,Clashing Swords Upon The Rime,Syl,"02'39""85",159.85,Hammer,PC,34,25,1,1
3673,5,Velkhana,Clashing Swords Upon The Rime,DRE,"02'41""18",161.18,SA,Xbox,35,26,4,2
3676,5,Velkhana,Clashing Swords Upon The Rime,青之焱 (SiroKurooo),"02'42""01",162.01,SA,PS4,36,27,5,3
3681,5,Velkhana,USJ: Shine On Forever,Cookoutfan,"02'44""25",164.25,IG,PS4,37,10,1,1
3685,5,Velkhana,Clashing Swords Upon The Rime,トモキ (Tomoki),"02'48""18",168.18,LBG,PS4,38,28,6,5
3689,5,Velkhana,Clashing Swords Upon The Rime,んご (ngo),"02'49""23",169.23,LS,PS4,39,29,2,1
3694,5,Velkhana,Clashing Swords Upon The Rime,嘟嘟嚕,"02'50""58",170.58,SnS,PS4,40,30,2,2
3697,5,Velkhana,Clashing Swords Upon The Rime,のら (Nora),"02'51""15",171.15,SA,PS4,41,31,6,4
3700,5,Velkhana,Clashing Swords Upon The Rime,Nito,"02'52""48",172.48,LS,PC,42,32,3,2
3701,5,Velkhana,Clashing Swords Upon The Rime,降临者XX (SSzzz1),"02'52""76",172.76,LS,PC,43,33,4,3
3705,5,Velkhana,Clashing Swords Upon The Rime,だーよし,"02'53""61",173.61,IG,PC,44,34,2,1
3708,5,Velkhana,Clashing Swords Upon The Rime,はると (Haruto),"02'55""63",175.63,LS,PS4,45,35,5,4
3713,5,Velkhana,Clashing Swords Upon The Rime,がるど丸 (Garudomaru),"02'57""98",177.98,LBG,PS4,46,36,7,6
3715,5,Velkhana,Clashing Swords Upon The Rime,黑化由岐,"02'58""01",178.01,DB,PS4,47,37,1,1
3716,5,Velkhana,Clashing Swords Upon The Rime,Crukkz,"02'58""48",178.48,Hammer,PC,48,38,2,2
3717,5,Velkhana,Clashing Swords Upon The Rime,残魂Residual-soul,"02'58""83",178.83,GS,PS4,49,39,7,6
3719,5,Velkhana,Clashing Swords Upon The Rime,YOLO,"02'59""15",179.15,Bow,PS4,50,40,16,13
3721,5,Velkhana,Clashing Swords Upon The Rime,Attacker,"02'59""30",179.3,DB,PS4,51,41,2,2
3722,5,Velkhana,Clashing Swords Upon The Rime,なつめ棗 (Natsume),"02'59""91",179.91,DB,PS4,52,42,3,3
3724,5,Velkhana,Clashing Swords Upon The Rime,WittBulter,"03'02""99",182.99,LBG,PS4,53,43,8,7
3727,5,Velkhana,Clashing Swords Upon The Rime,GhostCortex,"03'04""96",184.96,DB,PS4,54,44,4,4
3730,5,Velkhana,Clashing Swords Upon The Rime,らいおんねこ,"03'08""51",188.51,CB,PS4,55,45,1,1
3732,5,Velkhana,Clashing Swords Upon The Rime,Hohenheim,"03'09""11",189.11,GS,PS4,56,46,8,7
3733,5,Velkhana,Clashing Swords Upon The Rime,Preydator,"03'10""63",190.63,GS,PS4,57,47,9,8
3736,5,Velkhana,Clashing Swords Upon The Rime,Ghana,"03'12""15",192.15,LBG,PS4,58,48,9,8
3747,5,Velkhana,Clashing Swords Upon The Rime,のーむ (Norm),"03'26""01",206.01,LBG,PS4,59,49,10,9
3751,5,Velkhana,Clashing Swords Upon The Rime,NeroZed,"03'28""31",208.31,LS,PS4,60,50,6,5
3753,5,Velkhana,Clashing Swords Upon The Rime,Alternum,"03'29""51",209.51,IG,PC,61,51,3,2
3754,5,Velkhana,Clashing Swords Upon The Rime,Vita,"03'29""65",209.65,SA,PS4,62,52,7,5
3757,5,Velkhana,Clashing Swords Upon The Rime,寂寥 (sekiryonokan),"03'31""81",211.81,DB,PS4,63,53,5,5
3760,5,Velkhana,Clashing Swords Upon The Rime,恶魔的眼睛xx,"03'33""40",213.4,LS,PS4,64,54,7,6
3763,5,Velkhana,Clashing Swords Upon The Rime,KCGemini,"03'34""60",214.6,Lance,PS4,65,55,2,1
3764,5,Velkhana,Clashing Swords Upon The Rime,Sodium,"03'34""95",214.95,SA,PS4,66,56,8,6
3766,5,Velkhana,Clashing Swords Upon The Rime,入 (Hairu),"03'35""75",215.75,IG,PS4,67,57,4,3
3769,5,Velkhana,Clashing Swords Upon The Rime,ゆがんだむ (Yugundam),"03'38""43",218.43,CB,PS4,68,58,2,2
3775,5,Velkhana,Clashing Swords Upon The Rime,YAMA,"03'46""76",226.76,GL,PS4,69,59,1,1
3778,5,Velkhana,Clashing Swords Upon The Rime,Extros,"03'54""68",234.68,LS,PS4,70,60,8,7
3780,5,Velkhana,Clashing Swords Upon The Rime,Agirao,"03'57""00",237.0,GS,PS4,71,61,10,9
3782,5,Velkhana,Clashing Swords Upon The Rime,elfin,"03'58""50",238.5,LS,PS4,72,62,9,8
3786,5,Velkhana,Clashing Swords Upon The Rime,梭梭m,"04'06""99",246.99,IG,PS4,73,63,5,4
3792,5,Velkhana,Clashing Swords Upon The Rime,ZebraQuake,"04'19""66",259.66,IG,PS4,74,64,6,5
3793,5,Velkhana,Clashing Swords Upon The Rime,Mike Lee,"04'20""66",260.66,LS,PS4,75,65,10,9
3794,5,Velkhana,Clashing Swords Upon The Rime,Synergy Mygos,"04'22""03",262.03,LS,PS4,76,66,11,10
3795,5,Velkhana,Clashing Swords Upon The Rime,いまま (Imama),"04'23""33",263.33,LS,PS4,77,67,12,11
3796,5,Velkhana,Clashing Swords Upon The Rime,夏娜,"04'24""99",264.99,Lance,PS4,78,68,3,2
3797,5,Velkhana,Clashing Swords Upon The Rime,贰拾贰 (22),"04'26""31",266.31,DB,PS4,79,69,6,6
3798,5,Velkhana,Clashing Swords Upon The Rime,대전설GLGD,"04'26""31",266.31,HH,PC,80,70,1,1
3799,5,Velkhana,Clashing Swords Upon The Rime,halt,"04'27""98",267.98,HH,PS4,81,71,2,2
3800,5,Velkhana,Clashing Swords Upon The Rime,Catnius,"04'28""48",268.48,LBG,PS4,82,72,11,10
3804,5,Velkhana,Clashing Swords Upon The Rime,のーむ (Norm),"04'34""71",274.71,IG,PS4,83,73,7,6
3805,5,Velkhana,Clashing Swords Upon The Rime,とらこ (Torako),"04'35""98",275.98,SnS,PS4,84,74,3,3
3807,5,Velkhana,Clashing Swords Upon The Rime,ばろ (Baro),"04'37""70",277.7,IG,PS4,85,75,8,7
3810,5,Velkhana,Clashing Swords Upon The Rime,ハルケン (Haruken),"04'41""76",281.76,Lance,PS4,86,76,4,3
3811,5,Velkhana,Clashing Swords Upon The Rime,ぶるば_cot (Buluba),"04'42""55",282.55,CB,PS4,87,77,3,3
3812,5,Velkhana,Clashing Swords Upon The Rime,床ぺろ (Yukapero),"04'46""50",286.5,HH,PS4,88,78,3,3
3815,5,Velkhana,Clashing Swords Upon The Rime,Chefskywalker,"04'56""11",296.11,IG,PS4,89,79,9,8
3816,5,Velkhana,Clashing Swords Upon The Rime,kumi,"04'56""80",296.8,HH,PS4,90,80,4,4
3817,5,Velkhana,Clashing Swords Upon The Rime,yk,"04'57""60",297.6,Lance,PS4,91,81,5,4
3820,5,Velkhana,Clashing Swords Upon The Rime,のーむ (Norm),"05'02""55",302.55,HH,PS4,92,82,5,5
3821,5,Velkhana,Clashing Swords Upon The Rime,mory,"05'04""00",304.0,HH,PS4,93,83,6,6
3822,5,Velkhana,Clashing Swords Upon The Rime,ゆうひら (YU/HIRA),"05'07""18",307.18,GS,PS4,94,84,11,10
3824,5,Velkhana,Clashing Swords Upon The Rime,Trinity,"05'22""80",322.8,SnS,PS4,95,85,4,4
3825,5,Velkhana,Clashing Swords Upon The Rime,お,"05'23""80",323.8,Lance,PS4,96,86,6,5
3826,5,Velkhana,Clashing Swords Upon The Rime,5ftHax,"05'24""93",324.93,IG,PS4,97,87,10,9
3827,5,Velkhana,Clashing Swords Upon The Rime,幻金皓月,"05'25""33",325.33,Lance,PS4,98,88,7,6
3828,5,Velkhana,Clashing Swords Upon The Rime,ゆかち (Yukachi),"05'25""61",325.61,SnS,PS4,99,89,5,5
3830,5,Velkhana,Clashing Swords Upon The Rime,LOSER,"05'27""48",327.48,HH,PS4,100,90,7,7
3831,5,Velkhana,Clashing Swords Upon The Rime,ミズキ (Mizuki),"05'35""25",335.25,CB,PS4,101,91,4,4
3832,5,Velkhana,Clashing Swords Upon The Rime,ノイ (Noi),"05'53""68",353.68,LBG,PS4,102,92,12,11
3833,5,Velkhana,Clashing Swords Upon The Rime,YU CHIAU JIANG,"05'55""30",355.3,HH,PS4,103,93,8,8
3834,5,Velkhana,Clashing Swords Upon The Rime,hf,"06'01""48",361.48,LBG,PS4,104,94,13,12
3842,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,早餐奶 (airA),"02'08""95",128.95,HBG,PC,1,1,1,1
3845,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,煌,"02'24""60",144.6,HBG,PC,2,2,2,2
3849,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Saico,"02'27""21",147.21,Bow,PC,3,3,1,1
3851,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,M.M.R,"02'28""46",148.46,Bow,PC,4,4,2,2
3852,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,我天命上班 (Misaka517),"02'29""53",149.53,Bow,PC,5,5,3,3
3855,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,早餐奶 (airA),"02'35""63",155.63,Bow,PC,6,6,4,4
3864,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Neneroo,"02'53""68",173.68,Hammer,PC,7,7,1,1
3867,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Ayami,"02'55""55",175.55,Bow,PS4,8,8,5,5
3871,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,戮廷儿,"03'03""80",183.8,Bow,PS4,9,9,6,6
3875,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,막강한부엉이 (mightowllll),"03'15""58",195.58,Bow,PS4,10,10,7,7
3876,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Moissa莫桑,"03'15""66",195.66,CB,PC,11,11,1,1
3879,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Rolltorest,"03'22""43",202.43,LBG,PC,12,12,1,1
3880,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,xa9Re,"03'24""18",204.18,Hammer,PS4,13,13,2,2
3883,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,叶子suo,"03'32""01",212.01,CB,PC,14,14,2,2
3884,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,c.c.,"03'32""08",212.08,GL,PC,15,15,1,1
3885,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Momo,"03'34""50",214.5,Bow,PS4,16,16,8,8
3886,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,TBT,"03'37""33",217.33,LBG,PS4,17,17,2,2
3888,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,TKO,"03'39""95",219.95,GL,PS4,18,18,2,2
3890,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,咩瓜,"03'44""46",224.46,LS,PS4,19,19,1,1
3891,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,4nToN (4nN),"03'44""99",224.99,Bow,PS4,20,20,9,9
3896,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Aqua (tigana0210),"03'53""56",233.56,Hammer,PS4,21,21,3,3
3898,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,GhostCortex,"03'58""25",238.25,DB,PS4,22,22,1,1
3899,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Anne Luca,"03'58""60",238.6,LS,PS4,23,23,2,2
3901,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus, Mai LBG,"04'11""98",251.98,LBG,PS4,24,24,3,3
3902,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,TKO,"04'13""58",253.58,IG,PS4,25,25,1,1
3903,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Shio (しお),"04'23""96",263.96,LS,PS4,26,26,3,3
3907,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Zook,"04'34""81",274.81,HH,PC,27,27,1,1
3908,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,TokekTokek,"04'35""10",275.1,Hammer,PS4,28,28,4,4
3909,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,RadioUnit(아이스본망겜),"04'37""96",277.96,HH,PC,29,29,2,2
3910,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,♔ Supernerd,"04'39""93",279.93,SA,PC,30,30,1,1
3911,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,超级弱,"04'47""78",287.78,Lance,PS4,31,31,1,1
3912,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,えすえす,"04'48""71",288.71,HBG,PS4,32,32,3,3
3913,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Shio (しお),"04'52""83",292.83,IG,PS4,33,33,2,2
3914,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,えすえす,"04'52""91",292.91,LBG,PS4,34,34,4,4
3916,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,たなきゃん (Tanakyan),"04'59""70",299.7,CB,PS4,35,35,3,3
3917,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,Darkceo,"05'01""86",301.86,CB,PC,36,36,4,4
3918,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,ZebraQuake,"05'03""11",303.11,IG,PS4,37,37,3,3
3921,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,LOSER,"05'17""85",317.85,Hammer,PS4,38,38,5,5
3922,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,LOSER,"05'18""65",318.65,HH,PS4,39,39,3,3
3923,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,iwa,"05'22""90",322.9,CB,PS4,40,40,5,5
3925,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,sweet beru,"05'43""83",343.83,GL,PS4,41,41,3,3
3926,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,AmaDEUS_225,"05'55""68",355.68,HH,PS4,42,42,4,4
3927,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,miralis,"05'55""70",355.7,GS,PS4,43,43,1,1
3928,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,RadioUnit (아이스본망겜),"06'00""88",360.88,HH,PC,44,44,5,5
3930,4,Acidic Glavenus,Special Arena: MR Acidic Glavenus,막강한부엉이 (mightowllll),"08'38""60",518.6,LBG,PS4,45,45,5,5
3938,4,Azure Rathalos,Special Arena: MR Azure Rathalos,量子催眠,"01'30""86",90.86,HBG,PC,1,1,1,1
3945,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Lis,"01'38""75",98.75,Bow,PC,2,2,1,1
3948,4,Azure Rathalos,Special Arena: MR Azure Rathalos,早餐奶 (airA),"01'42""36",102.36,HBG,PC,3,3,2,2
3949,4,Azure Rathalos,Special Arena: MR Azure Rathalos,TBT,"01'43""71",103.71,LBG,PC,4,4,1,1
3955,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Saico,"01'53""20",113.2,Bow,PC,5,5,2,2
3958,4,Azure Rathalos,Special Arena: MR Azure Rathalos,GhostCortex,"01'56""25",116.25,DB,PS4,6,6,1,1
3961,4,Azure Rathalos,Special Arena: MR Azure Rathalos,冰凌银蕨,"01'58""03",118.03,Bow,PC,7,7,3,3
3962,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Rolltorest,"01'59""95",119.95,LBG,PC,8,8,2,2
3968,4,Azure Rathalos,Special Arena: MR Azure Rathalos,いろはす (Iroha),"02'13""26",133.26,Bow,PC,9,9,4,4
3973,4,Azure Rathalos,Special Arena: MR Azure Rathalos,泠风青叶,"02'19""06",139.06,GS,PC,10,10,1,1
3974,4,Azure Rathalos,Special Arena: MR Azure Rathalos,LiceaserX,"02'19""20",139.2,DB,PC,11,11,2,2
3981,4,Azure Rathalos,Special Arena: MR Azure Rathalos,21firered ,"02'37""20",157.2,CB,PC,12,12,1,1
3985,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Aqua (tigana0210),"02'45""75",165.75,Hammer,PS4,13,13,1,1
3988,4,Azure Rathalos,Special Arena: MR Azure Rathalos,ケツの割れ目桃太 (Ketsunowarememomota),"02'52""81",172.81,LS,PS4,14,14,1,1
3989,4,Azure Rathalos,Special Arena: MR Azure Rathalos,れうすわ (Suwa Dreadking),"02'53""21",173.21,GS,PS4,15,15,2,2
3991,4,Azure Rathalos,Special Arena: MR Azure Rathalos,さかす (Sakasu),"02'54""91",174.91,Bow,PS4,16,16,5,5
3994,4,Azure Rathalos,Special Arena: MR Azure Rathalos,428,"03'08""00",188.0,CB,PC,17,17,2,2
3995,4,Azure Rathalos,Special Arena: MR Azure Rathalos,TheNee十白于,"03'10""90",190.9,Hammer,PC,18,18,2,2
3996,4,Azure Rathalos,Special Arena: MR Azure Rathalos,无狸猫 (wulimao),"03'15""70",195.7,Lance,PC,19,19,1,1
3997,4,Azure Rathalos,Special Arena: MR Azure Rathalos,N8,"03'16""31",196.31,LS,PS4,20,20,2,2
4000,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Datenshee,"03'27""13",207.13,CB,PC,21,21,3,3
4001,4,Azure Rathalos,Special Arena: MR Azure Rathalos,NeroZed,"03'30""78",210.78,LS,PC,22,22,3,3
4002,4,Azure Rathalos,Special Arena: MR Azure Rathalos,dufte,"03'31""65",211.65,LS,PS4,23,23,4,4
4003,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Anne Luca,"03'32""20",212.2,LS,PS4,24,24,5,5
4004,4,Azure Rathalos,Special Arena: MR Azure Rathalos,ひできんぐ (hideking),"03'32""21",212.21,DB,PS4,25,25,3,3
4005,4,Azure Rathalos,Special Arena: MR Azure Rathalos,twiknight,"03'51""86",231.86,GS,PS4,26,26,3,3
4008,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Ooshinobu,"03'58""66",238.66,GS,PS4,27,27,4,4
4009,4,Azure Rathalos,Special Arena: MR Azure Rathalos,sweet beru,"03'58""76",238.76,DB,PS4,28,28,4,4
4010,4,Azure Rathalos,Special Arena: MR Azure Rathalos,twiknight,"03'59""73",239.73,CB,PC,29,29,4,4
4011,4,Azure Rathalos,Special Arena: MR Azure Rathalos,张小帅很可爱,"04'04""85",244.85,HH,PC,30,30,1,1
4012,4,Azure Rathalos,Special Arena: MR Azure Rathalos,Olga,"04'24""65",264.65,HH,PS4,31,31,2,2
4013,4,Azure Rathalos,Special Arena: MR Azure Rathalos,TokekTokek,"04'27""78",267.78,Hammer,PS4,32,32,3,3
4016,4,Azure Rathalos,Special Arena: MR Azure Rathalos,EMMA,"04'46""90",286.9,HBG,PS4,33,33,3,3
4017,4,Azure Rathalos,Special Arena: MR Azure Rathalos,P!ngz-,"04'47""30",287.3,GL,PS4,34,34,1,1
4026,4,Black Diablos,Special Arena: MR Black Diablos,TBT,"02'01""91",121.91,LBG,PC,1,1,1,1
4029,4,Black Diablos,Special Arena: MR Black Diablos,Rolltorest,"02'08""30",128.3,LBG,PC,2,2,2,2
4031,4,Black Diablos,Special Arena: MR Black Diablos,早餐奶 (airA),"02'11""50",131.5,HBG,PC,3,3,1,1
4035,4,Black Diablos,Special Arena: MR Black Diablos,冰凌银爵,"02'14""56",134.56,Bow,PC,4,4,1,1
4043,4,Black Diablos,Special Arena: MR Black Diablos,栗子明明很美味啊,"02'25""59",145.59,LBG,PC,5,5,3,3
4045,4,Black Diablos,Special Arena: MR Black Diablos,E.M.T,"02'29""33",149.33,Bow,PC,6,6,2,2
4049,4,Black Diablos,Special Arena: MR Black Diablos,Hoaquinn,"02'40""93",160.93,LBG,PC,7,7,4,4
4056,4,Black Diablos,Special Arena: MR Black Diablos,トモキ (Tomoki),"02'53""31",173.31,LBG,PS4,8,8,5,5
4058,4,Black Diablos,Special Arena: MR Black Diablos, Mai LBG,"02'57""48",177.48,HBG,PS4,9,9,2,2
4059,4,Black Diablos,Special Arena: MR Black Diablos,RocksteadyIsMyDaddy,"02'57""88",177.88,CB,PS4,10,10,1,1
4066,4,Black Diablos,Special Arena: MR Black Diablos,動物愛護団体(UARAKI_SSW),"03'10""50",190.5,CB,PS4,11,11,2,2
4068,4,Black Diablos,Special Arena: MR Black Diablos,Huuuch_,"03'21""15",201.15,LBG,PS4,12,12,6,6
4073,4,Black Diablos,Special Arena: MR Black Diablos,Stone_Lipa（怕君）,"03'28""81",208.81,LS,PC,13,13,1,1
4074,4,Black Diablos,Special Arena: MR Black Diablos,Biggs,"03'28""99",208.99,CB,PS4,14,14,3,3
4081,4,Black Diablos,Special Arena: MR Black Diablos,Saico,"03'52""33",232.33,Bow,PS4,15,15,3,3
4084,4,Black Diablos,Special Arena: MR Black Diablos,P!ngz-,"03'55""28",235.28,HBG,PS4,16,16,3,3
4086,4,Black Diablos,Special Arena: MR Black Diablos,Arthur (肉卷大大),"04'00""58",240.58,DB,PS4,17,17,1,1
4088,4,Black Diablos,Special Arena: MR Black Diablos, Mai LBG,"04'11""70",251.7,LBG,PS4,18,18,7,7
4089,4,Black Diablos,Special Arena: MR Black Diablos,Mistil,"04'19""98",259.98,GS,PC,19,19,1,1
4092,4,Black Diablos,Special Arena: MR Black Diablos,CeraCymmetry,"04'36""50",276.5,CB,PS4,20,20,4,4
4093,4,Black Diablos,Special Arena: MR Black Diablos,Dandy,"04'41""16",281.16,CB,PS4,21,21,5,5
4094,4,Black Diablos,Special Arena: MR Black Diablos,BOBO,"04'43""16",283.16,LS,PC,22,22,2,2
4095,4,Black Diablos,Special Arena: MR Black Diablos,Anne Luca,"04'46""76",286.76,LS,PS4,23,23,3,3
4096,4,Black Diablos,Special Arena: MR Black Diablos,Alex_,"04'56""06",296.06,Lance,PC,24,24,1,1
4097,4,Black Diablos,Special Arena: MR Black Diablos,弗丁shushu (fuding),"04'56""86",296.86,Hammer,PC,25,25,1,1
4098,4,Black Diablos,Special Arena: MR Black Diablos,♔ Supernerd,"05'05""18",305.18,SA,PC,26,26,1,1
4099,4,Black Diablos,Special Arena: MR Black Diablos,Dichie Shiori,"05'20""38",320.38,Lance,PS4,27,27,2,2
4100,4,Black Diablos,Special Arena: MR Black Diablos,个远点,"05'39""10",339.1,IG,PS4,28,28,1,1
4103,4,Black Diablos,Piercing Black,Dichie Shiori,"06'27""45",387.45,Lance,PS4,29,1,3,1
4104,4,Black Diablos,Piercing Black,Dichie Shiori,"06'40""96",400.96,LS,PS4,30,2,4,1
4105,4,Black Diablos,Special Arena: MR Black Diablos,Taxman,"07'07""23",427.23,HH,PC,31,29,1,1
4106,4,Black Diablos,Special Arena: MR Black Diablos,String,"07'25""03",445.03,Lance,PC,32,30,4,3
4116,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Saico,"02'13""63",133.63,Bow,PC,1,1,1,1
4120,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,早餐奶 (airA),"02'18""33",138.33,HBG,PC,2,2,1,1
4124,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,LS_Aibo,"02'25""36",145.36,Bow,PC,3,3,2,2
4125,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,._.Moni._.,"02'29""45",149.45,Bow,PC,4,4,3,3
4126,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,TBT,"02'32""41",152.41,LBG,PC,5,5,1,1
4127,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,ネコがみ (Nekogami Kuroha),"02'34""00",154.0,Bow,PS4,6,6,4,4
4128,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,专业烤肉20年,"02'35""78",155.78,LS,PC,7,7,1,1
4130,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,AkantoreX,"02'41""21",161.21,CB,PC,8,8,1,1
4131,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,GhostCortex,"02'42""16",162.16,DB,PS4,9,9,1,1
4132,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,アフロさん (Aphrodite),"02'47""08",167.08,LS,PS4,10,10,2,2
4134,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Glucosio,"02'49""66",169.66,Hammer,PS4,11,11,1,1
4137,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,りざRZX,"02'50""93",170.93,Bow,PS4,12,12,5,5
4138,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Aqua (tigana0210),"02'54""26",174.26,Hammer,PS4,13,13,2,2
4140,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,Fay,"02'56""60",176.6,Bow,PS4,14,14,6,6
4145,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,slime,"03'04""58",184.58,SnS,PC,15,15,1,1
4146,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,红烧黑脸,"03'05""08",185.08,Lance,PC,16,16,1,1
4147,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,DarK_WolF_924,"03'07""08",187.08,CB,PS4,17,17,2,2
4148,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,CieL,"03'07""76",187.76,Hammer,PS4,18,18,3,3
4149,4,Ebony Odogaron,Special Arena: MR Ebony Odogaron,twiknight,"03'14""88",194.88,DB,PS4,19,19,2,2
